"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","price_higher_pmp","price_too_low","cntr_result"
1556294,52,0,0,16,457855,0,1,0.0625,0,0,0.125,0,0,0
1519739,177,0,0,1,1000000,0,1,1,0,0,1,0,1,0
1490838,1260,0,0,4,115482,0,1,1,0,0,0.25,0,0,0
1550235,40,0,0,5,444391,0,1,1,0,0,0.2,0,0,0
1435998,38,0,0,5,701207,0,1,1,0,0,0.2,0,0,0
1490653,95,0,0,1,123000,0,1,1,0,0,1,0,0,0
1529198,458,0,0,376,242121,0,1,0.83777,0,0,0.08245,0,0,0
1502933,496,0,0,5,138712,0,1,1,0,0,0.2,0,0,0
1461510,2643,0,0,12,285485,0,1,1,0,0,0.16667,0,0,0
1534974,27,0,0,19,143412,0,1,0.05263,0,0,0.10526,0,0,0
1479115,41,0,0,7,132644,0,1,1,0,0,0.28571,0,0,0
1496002,366,0,0,1,302458,0,1,1,0,0,1,0,1,0
1563404,71,0,0,27,374407,0,1,0.03704,0,0,0.14815,0,0,0
