,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,sup_type,sup_status,org_form,org_type,price_higher_pmp,price_too_low,price,pmp,okpd,type_prod,cntr_lvl,sign_date,exec_date,cntr_result
8311,709985,83,0.0,0.0,5,989900,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,1400000.0,1400000.0,251110000,5,1,20161202,20161225,1
8312,710845,129,0.0,0.0,6,991935,0.0,1.0,0.16667,0,0.0,0.16667,3,-1,13,41,0,0,99000.0,99000.0,439960000,4,1,20161209,20161228,1
8313,710852,232,0.0,0.0,1,376000,0.0,1.0,1.0,0,0.0,1.0,3,1,13,14,0,1,376000.0,773744.82,282325000,9,1,20161208,20161231,1
8314,710861,149,0.0,0.0,54,166799,0.0,1.0,0.01852,0,0.0,0.09258999999999999,0,-1,13,11,0,0,137099.0,194572.68,171214111,24,1,20161209,20161216,1
8315,710867,753,0.0,0.0,6,1233312,0.0,1.0,0.33333,0,0.0,0.16667,3,-1,13,41,0,0,2999155.68,2999187.0,105111121,1,1,20161201,20161230,1
8316,710868,753,0.0,0.0,6,1233312,0.0,1.0,0.33333,0,0.0,0.16667,3,-1,13,41,0,0,2184995.61,2185200.0,105111121,1,1,20161205,20161230,1
8317,710874,616,0.0,0.0,1,46250,0.0,1.0,1.0,0,0.0,1.0,1,-1,8,41,0,0,46250.0,54940.0,951110000,28,1,20161209,20161228,1
8318,710877,1147,0.0,0.0,1,4632518,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,14,0,0,4632518.0,5827066.53,172212130,24,1,20161206,20161226,1
8319,710878,1147,0.0,0.0,12,210065,0.0,1.0,0.08333,0,0.0,0.16667,0,-1,169,14,0,0,390000.0,493969.0,264033110,10,1,20161208,20161226,1
8320,710907,531,0.0,0.0,6,166544,0.0,1.0,0.16667,0,0.0,0.33333,0,-1,13,41,0,0,100000.0,119680.06,310111150,29,1,20161209,20161231,1
8321,710907,531,0.0,0.0,6,166544,0.0,1.0,0.16667,0,0.0,0.33333,0,-1,13,41,0,0,100000.0,119680.06,310112110,29,1,20161209,20161231,1
8322,710907,531,0.0,0.0,6,166544,0.0,1.0,0.16667,0,0.0,0.33333,0,-1,13,41,0,0,100000.0,119680.06,310112131,29,1,20161209,20161231,1
8323,710907,531,0.0,0.0,6,166544,0.0,1.0,0.5,0,0.0,0.33333,0,-1,13,41,0,0,100000.0,119680.06,310112150,29,1,20161209,20161231,1
8324,710908,531,0.0,0.0,4,49120,0.0,1.0,0.25,0,0.0,0.5,1,-1,8,41,0,1,34000.0,97323.0,331218000,28,1,20161212,20161231,1
8325,710914,1387,0.00072,0.0,1,261396,0.0,1.0,1.0,0,0.0,1.0,0,-1,13,11,0,0,261396.0,327600.0,264033190,10,1,20161207,20161231,1
8326,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.13333,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,204131210,37,1,20161208,20161231,1
8327,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.06667000000000001,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,204141000,37,1,20161208,20161231,1
8328,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.06667000000000001,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,204143120,37,1,20161208,20161231,1
8329,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.06667000000000001,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,204144190,37,1,20161208,20161231,1
8330,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.13333,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,205941000,38,1,20161208,20161231,1
8331,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.13333,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,205943130,38,1,20161208,20161231,1
8332,710915,1387,0.00072,0.0,15,118161,0.0,1.0,0.06667000000000001,0,0.0,0.06667000000000001,0,-1,13,11,0,0,13662.8,14999.8,329119190,37,1,20161208,20161231,1
8333,710919,171,0.0,0.0,1,27498,0.0,1.0,1.0,0,0.0,1.0,1,-1,8,11,0,1,27498.77,65336.64,370011150,28,1,20161209,20161230,1
8334,710925,180,0.0,0.0,10,65161,0.0,1.0,0.1,0,0.0,0.3,0,-1,13,11,0,0,27411.0,27549.0,201444130,25,1,20161206,20161230,1
8335,710939,26,0.0,0.0,1,25252,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,41,0,1,25252.25,58229.99,282325000,9,1,20161211,20161231,1
8336,710948,553,0.0018100000000000002,0.0,1,3280286,0.0,1.0,1.0,0,0.0,1.0,3,1,13,12,0,0,3280286.22,4754038.0,282219150,31,1,20161207,20170121,1
8337,710949,553,0.0018100000000000002,0.0,3,1327433,0.0,1.0,0.66667,0,0.0,0.33333,3,1,13,12,0,0,1942500.0,1942500.0,262040120,11,1,20161209,20170121,1
8338,710949,553,0.0018100000000000002,0.0,3,1327433,0.0,1.0,0.66667,0,0.0,0.33333,3,1,13,12,0,0,1942500.0,1942500.0,282325000,9,1,20161209,20170121,1
8339,710949,553,0.0018100000000000002,0.0,3,1327433,0.0,1.0,0.66667,0,0.0,0.33333,3,1,13,12,0,0,1942500.0,1942500.0,282326000,9,1,20161209,20170121,1
8340,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,222219000,37,1,20161212,20170121,1
8341,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,262011110,11,1,20161212,20170121,1
8342,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,262016190,9,1,20161212,20170121,1
8343,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,262017110,11,1,20161212,20170121,1
8344,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,262021120,11,1,20161212,20170121,1
8345,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.4,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,262040190,11,1,20161212,20170121,1
8346,710950,553,0.0018100000000000002,0.0,5,82411,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,12,0,0,259298.25,291349.0,293230390,31,1,20161212,20170121,1
8347,710956,364,0.0,0.0,3,823955,0.0,1.0,1.0,0,0.0,0.33333,3,-1,13,11,0,0,225185.0,256225.0,131085111,38,1,20161208,20161231,1
8348,710956,364,0.0,0.0,3,823955,0.0,1.0,1.0,0,0.0,0.33333,3,-1,13,11,0,0,225185.0,256225.0,132031132,38,1,20161208,20161231,1
8349,710956,364,0.0,0.0,3,823955,0.0,1.0,1.0,0,0.0,0.33333,3,-1,13,11,0,0,225185.0,256225.0,329923120,37,1,20161208,20161231,1
8350,711863,753,0.0,0.0,3,1122464,0.0,1.0,0.66667,0,0.0,0.33333,3,-1,13,41,0,0,1032400.0,1462400.0,103918110,1,1,20161212,20161230,1
8351,711864,97,0.0,0.0,22,388717,0.0,1.0,0.04545,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,32112190,26,1,20161213,20161230,1
8352,711864,97,0.0,0.0,22,388717,0.0,1.0,0.04545,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,32120190,1,1,20161213,20161230,1
8353,711864,97,0.0,0.0,22,388717,0.0,1.0,0.09091,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101120110,1,1,20161213,20161230,1
8354,711864,97,0.0,0.0,22,388717,0.0,1.0,0.09091,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101131110,1,1,20161213,20161230,1
8355,711864,97,0.0,0.0,22,388717,0.0,1.0,0.09091,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101132110,1,1,20161213,20161230,1
8356,711864,97,0.0,0.0,22,388717,0.0,1.0,0.04545,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101210110,1,1,20161213,20161230,1
8357,711864,97,0.0,0.0,22,388717,0.0,1.0,0.22726999999999997,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101220110,1,1,20161213,20161230,1
8358,711864,97,0.0,0.0,22,388717,0.0,1.0,0.09091,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101314112,1,1,20161213,20161230,1
8359,711864,97,0.0,0.0,22,388717,0.0,1.0,0.09091,0,0.0,0.09091,3,-1,13,11,0,0,156202.0,156202.0,101314119,1,1,20161213,20161230,1
8360,711866,1147,0.0,0.0,48,1655551,0.0,1.0,0.10417,0,0.0,0.10417,0,-1,13,14,0,0,647365.0,647365.0,325022124,3,1,20161212,20161228,1
8361,711867,1147,0.0,0.0,48,1655551,0.0,1.0,0.14583,0,0.0,0.1875,0,-1,13,14,0,0,1576066.0,1576066.0,325022122,3,1,20161212,20161228,1
8362,711867,1147,0.0,0.0,48,1655551,0.0,1.0,0.08333,0,0.0,0.1875,0,-1,13,14,0,0,1576066.0,1576066.0,325022123,3,1,20161212,20161228,1
8363,711867,1147,0.0,0.0,48,1655551,0.0,1.0,0.10417,0,0.0,0.1875,0,-1,13,14,0,0,1576066.0,1576066.0,325022124,3,1,20161212,20161228,1
8364,711868,1147,0.0,0.0,41,2339641,0.0,1.0,0.048780000000000004,0,0.0,0.07317,0,-1,63,14,1,0,745308.74,677714.06,325022126,3,1,20161212,20161227,1
8365,711868,1147,0.0,0.0,41,2339641,0.0,1.0,0.12195,0,0.0,0.07317,0,-1,63,14,1,0,745308.74,677714.06,325022129,3,1,20161212,20161227,1
8366,711869,1147,0.0,0.0,1,42347,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,14,0,1,42347.17,82227.75,267023190,22,1,20161212,20161226,1
8367,711870,1147,0.0,0.0,3,13674425,0.0,1.0,1.0,0,0.0,0.33333,3,-1,82,14,1,0,9895283.08,9095796.33,172212130,24,1,20161212,20161227,1
8368,711871,1147,0.0,0.0,48,1655551,0.0,1.0,0.125,0,0.0,0.02083,0,-1,13,14,0,0,19000.0,19000.0,325022125,3,1,20161212,20161228,1
8369,711872,1147,0.0,0.0,48,1655551,0.0,1.0,0.0625,0,0.0,0.02083,0,-1,13,14,0,0,5660.0,5660.0,325022126,3,1,20161212,20161228,1
8370,711873,1147,0.0,0.0,48,1655551,0.0,1.0,0.125,0,0.0,0.0625,0,-1,13,14,0,0,182580.0,182580.0,325022125,3,1,20161212,20161228,1
8371,711874,1147,0.0,0.0,48,1655551,0.0,1.0,0.04167,0,0.0,0.10417,0,-1,13,14,0,0,494513.0,494513.0,325022151,3,1,20161212,20161227,1
8372,711884,338,0.0,0.0,1,204170,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,41,0,0,204170.67,213731.0,282512130,8,1,20161212,20161220,1
8373,711885,338,0.0,0.0,3,136654,0.0,1.0,0.33333,0,0.0,0.33333,0,-1,13,41,0,0,100129.47,136680.0,139999000,28,1,20161212,20161220,1
8374,711886,338,0.0,0.0,103,3299454,0.0,1.0,0.01942,0,0.0,0.04854,0,-1,13,41,0,0,250871.45,251160.0,274039113,37,1,20161213,20161220,1
8375,711890,320,0.0,0.0,2,622900,0.0,1.0,0.5,0,0.0,0.5,3,1,13,41,0,0,936527.67,1168801.13,432912110,4,1,20161212,20161231,1
8376,711891,320,0.0,0.0,6,325758,0.0,1.0,0.16667,0,0.0,0.16667,3,1,13,41,0,0,1144946.63,1296062.08,262011110,11,1,20161212,20161231,1
8377,711891,320,0.0,0.0,6,325758,0.0,1.0,0.16667,0,0.0,0.16667,3,1,13,41,0,0,1144946.63,1296062.08,262013000,9,1,20161212,20161231,1
8378,711893,320,0.0,0.0,1,904129,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,41,0,0,904129.93,904129.93,282325000,9,1,20161213,20161231,1
8379,711895,256,0.0,0.0,4,1347749,0.0,1.0,0.75,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,131031110,38,1,20161213,20161231,1
8380,711895,256,0.0,0.0,4,1347749,0.0,1.0,1.0,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,131085119,38,1,20161213,20161231,1
8381,711895,256,0.0,0.0,4,1347749,0.0,1.0,0.75,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,132020114,38,1,20161213,20161231,1
8382,711895,256,0.0,0.0,4,1347749,0.0,1.0,1.0,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,132020190,38,1,20161213,20161231,1
8383,711895,256,0.0,0.0,4,1347749,0.0,1.0,1.0,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,139510119,37,1,20161213,20161231,1
8384,711895,256,0.0,0.0,4,1347749,0.0,1.0,0.25,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,201610111,25,1,20161213,20161231,1
8385,711895,256,0.0,0.0,4,1347749,0.0,1.0,1.0,0,0.0,0.25,3,-1,13,11,0,0,565808.12,565808.12,329923120,37,1,20161213,20161231,1
8386,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,192029130,7,1,20161213,20161231,1
8387,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,221930138,38,1,20161213,20161231,1
8388,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,221940122,38,1,20161213,20161231,1
8389,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,239111140,5,1,20161213,20161231,1
8390,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,239111150,5,1,20161213,20161231,1
8391,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,257340260,37,1,20161213,20161231,1
8392,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.02913,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,259315120,37,1,20161213,20161231,1
8393,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,265133199,30,1,20161213,20161231,1
8394,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,279032110,8,1,20161213,20161231,1
8395,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,281411110,37,1,20161213,20161231,1
8396,711896,256,0.0,0.0,103,3299454,0.0,1.0,0.00971,0,0.0,0.15534,0,-1,13,11,0,0,79512.85,99485.35,329911160,37,1,20161213,20161231,1
8397,711905,370,0.0,0.0,1,110600,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,110600.0,141000.0,289421000,31,1,20161214,20161230,1
8398,711905,370,0.0,0.0,1,110600,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,110600.0,141000.0,289424000,31,1,20161214,20161230,1
8399,711905,370,0.0,0.0,1,110600,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,110600.0,141000.0,289452120,31,1,20161214,20161230,1
8400,711906,370,0.0,0.0,1,25070,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,25070.99,31500.0,620129000,11,1,20161213,20161231,1
8401,711932,1387,0.00072,0.0,2,271291,0.0,1.0,1.0,0,0.0,0.5,3,1,13,11,1,0,383158.95,349999.9,272021000,37,1,20161213,20161231,1
8402,711934,1387,0.00072,0.0,2,982047,0.0,1.0,0.5,0,0.0,0.5,1,-1,8,11,0,0,1902106.18,1902474.61,282325000,9,1,20161214,20161231,1
8403,711935,1387,0.00072,0.0,2,17250,0.0,1.0,0.5,0,0.0,1.0,1,-1,8,11,0,0,16000.0,24000.0,172313193,24,1,20161213,20161231,1
8404,711944,234,0.0,0.0,1,2972065,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,2972065.0,2987000.0,289312000,31,1,20161214,20161227,1
8405,711965,186,0.0,0.0,2,1525830,0.0,1.0,0.5,0,0.0,0.5,0,-1,13,11,0,0,150660.37,150660.37,439940190,4,1,20161212,20161230,1
8406,711967,371,0.0,0.0,17,109186,0.0,1.0,0.35294000000000003,0,0.0,0.35294000000000003,0,-1,13,11,0,0,75220.0,117300.0,259912112,37,1,20161212,20161216,1
8407,712843,443,0.0,0.0,5,142387,0.0,1.0,0.2,0,0.0,0.2,0,-1,13,41,0,0,30000.0,30000.0,749019190,28,1,20161215,20161231,1
8408,712844,443,0.0,0.0,3,40900,0.0,1.0,0.33333,0,0.0,0.66667,0,-1,13,41,0,0,47500.0,48000.0,262021110,11,1,20161216,20161231,1
8409,712852,250,0.0,0.0,1,5557,0.0,1.0,1.0,0,0.0,1.0,0,-1,49,41,0,0,5557.0,6223.33,960919000,28,1,20161215,20161231,1
8410,712853,250,0.0,0.0,40,1643200,0.0,1.0,0.025,0,0.0,0.05,0,-1,170,41,0,0,9900.0,13933.33,869019190,21,1,20161215,20161231,1
8411,712854,250,0.0,0.0,1,27420,0.0,1.0,1.0,0,0.0,1.0,0,-1,13,41,0,0,27420.0,30136.67,452011000,28,1,20161216,20161231,1
8412,712855,250,0.0,0.0,1,59811,0.0,1.0,1.0,0,0.0,1.0,0,-1,13,41,0,0,59811.5,61269.83,141230190,27,1,20161215,20161231,1
8413,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.01095,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,102025111,1,1,20161213,20161230,1
8414,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.01916,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,103918110,1,1,20161213,20161230,1
8415,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.00182,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,103918120,1,1,20161213,20161230,1
8416,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.02737,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,103925110,1,1,20161213,20161230,1
8417,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.00182,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,106111000,1,1,20161213,20161230,1
8418,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.02646,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,106121000,1,1,20161213,20161230,1
8419,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.0292,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,106132113,1,1,20161213,20161230,1
8420,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.00182,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,107311150,1,1,20161213,20161230,1
8421,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.00365,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,108412130,1,1,20161213,20161230,1
8422,712859,97,0.0,0.0,1096,46791,0.0,1.0,0.00821,0,0.0,0.14234000000000002,0,-1,13,11,0,0,52564.8,52829.96,108913111,1,1,20161213,20161230,1
8423,712865,616,0.0,0.0,2,110500,0.0,1.0,0.5,0,0.0,0.5,1,-1,8,41,0,0,21000.0,21000.0,263023000,37,1,20161215,20161228,1
8424,712866,616,0.0,0.0,10,83528,0.0,1.0,0.3,0,0.0,0.1,3,-1,13,41,0,0,22000.0,22000.0,620230000,11,1,20161216,20161228,1
8425,712867,1147,0.0,0.0,1,1819473,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,14,0,0,1819473.0,1819473.0,172212130,24,1,20161216,20161229,1
8426,712868,1147,0.0,0.0,2,319065,0.0,1.0,0.5,0,0.0,0.5,3,-1,49,14,0,0,470830.83,478000.83,309220000,12,1,20161216,20161227,1
8427,712879,370,0.0,0.0,1,29200,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,29200.0,40000.0,271124000,8,1,20161216,20161230,1
8428,712890,987,0.0,0.0,7,90762,0.0,1.0,0.28570999999999996,0,0.0,0.14286,3,-1,13,41,0,0,327277.41,332000.0,262015000,9,1,20161216,20161225,1
8429,712914,1387,0.00072,0.0,15,75647,0.0,1.0,0.26666999999999996,0,0.0,0.06667000000000001,0,-1,13,11,0,0,19144.32,19144.32,274039113,37,1,20161214,20161231,1
8430,712915,1387,0.00072,0.0,32,14509,0.0,1.0,0.03125,0,0.0,0.125,0,-1,13,11,0,0,59316.0,97512.0,370012110,28,1,20161215,20161231,1
8431,712916,1387,0.00072,0.0,3,437269,0.0,1.0,1.0,0,0.0,0.33333,0,-1,13,11,0,0,250000.0,250000.0,452021000,28,1,20161215,20161231,1
8432,712919,1387,0.00072,0.0,5,656750,0.0,1.0,1.0,0,0.0,0.4,3,1,13,11,0,0,1097446.51,1097498.46,282325000,9,1,20161216,20161231,1
8433,712926,1387,0.00072,0.0,1,20383,0.0,1.0,1.0,0,0.0,1.0,1,-1,8,11,0,0,20383.76,23248.02,273213159,30,1,20161217,20161231,1
8434,712927,1387,0.00072,0.0,54,166799,0.0,1.0,0.055560000000000005,0,0.0,0.07407000000000001,0,-1,13,11,1,0,468314.08,427290.0,222925000,38,1,20161217,20161231,1
8435,712927,1387,0.00072,0.0,54,166799,0.0,1.0,0.03704,0,0.0,0.07407000000000001,0,-1,13,11,1,0,468314.08,427290.0,329913130,37,1,20161217,20161231,1
8436,712927,1387,0.00072,0.0,54,166799,0.0,1.0,0.01852,0,0.0,0.07407000000000001,0,-1,13,11,1,0,468314.08,427290.0,461819190,28,1,20161217,20161231,1
8437,712928,1387,0.00072,0.0,343,98466,0.0,1.0,0.02624,0,0.0,0.00583,0,-1,13,11,1,0,2242203.64,2097794.8,171214119,24,1,20161217,20161231,1
8438,712928,1387,0.00072,0.0,343,98466,0.0,1.0,0.00875,0,0.0,0.00583,0,-1,13,11,1,0,2242203.64,2097794.8,171214126,24,1,20161217,20161231,1
8439,712928,1387,0.00072,0.0,343,98466,0.0,1.0,0.00292,0,0.0,0.00583,0,-1,13,11,1,0,2242203.64,2097794.8,461819190,28,1,20161217,20161231,1
8440,712929,1387,0.00072,0.0,5,107760,0.0,1.0,0.4,0,0.0,0.2,0,-1,13,11,0,0,44802.0,44940.0,172313199,24,1,20161217,20161231,1
8441,712957,371,0.0,0.0,1,609468,0.0,1.0,1.0,0,0.0,1.0,3,-1,13,11,0,0,609468.07,666384.0,310210190,37,1,20161216,20161226,1
8442,713838,391,0.0,0.0,223,194763,0.0,1.0,0.01345,0,0.0,0.026910000000000003,0,-1,48,11,1,0,605820.0,550950.0,101111130,1,1,20161220,20161231,1
8443,713839,129,0.0,0.0,54,166799,0.0,1.0,0.07407000000000001,0,0.0,0.07407000000000001,0,-1,13,41,0,0,118646.0,149413.66,172313130,24,1,20161219,20161231,1
8444,713842,307,0.0,0.0,2,66324,0.0,1.0,1.0,0,0.0,1.0,3,-1,48,14,0,0,65448.0,65448.0,869019190,21,1,20161215,20171231,1
8445,713844,443,0.0,0.0,3,153700,0.0,1.0,0.33333,0,0.0,0.33333,0,-1,13,41,0,0,73200.0,76494.76,433329110,4,1,20161216,20161231,1
8446,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.01916,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,14721000,18,1,20161219,20161230,1
8447,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.02555,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,103922110,1,1,20161219,20161230,1
8448,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.0292,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,104154000,1,1,20161219,20161230,1
8449,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.00274,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,107211000,1,1,20161219,20161230,1
8450,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.023719999999999998,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108112110,1,1,20161219,20161230,1
8451,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.00091,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108313130,1,1,20161219,20161230,1
8452,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.00182,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108422110,1,1,20161219,20161230,1
8453,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.01825,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108423120,1,1,20161219,20161230,1
8454,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.00456,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108430120,1,1,20161219,20161230,1
8455,713859,97,0.0,0.0,1096,46791,0.0,1.0,0.024640000000000002,0,0.0,0.14415999999999998,0,-1,13,11,0,0,27434.22,27852.0,108919290,1,1,20161219,20161230,1
8456,713860,616,0.0,0.0,7,126740,0.0,1.0,0.42857,0,0.0,0.57143,0,-1,13,41,0,0,96000.0,150000.0,951110000,28,1,20161219,20161228,1
8457,713861,1147,0.0,0.0,1,4041130,0.0,1.0,1.0,0,0.0,1.0,3,-1,47,14,0,0,4041130.67,4253821.59,291022000,12,1,20161219,20161229,1
8458,713862,1147,0.0,0.0,4,157721,0.0,1.0,0.75,0,0.0,0.75,3,-1,13,14,0,0,147446.3,165670.0,325022126,3,1,20161219,20161228,1
8459,713864,1147,0.0,0.0,41,2339641,0.0,1.0,0.17073,0,0.0,0.048780000000000004,0,-1,63,14,0,0,1696430.0,1696430.0,325022110,3,1,20161220,20161229,1
8460,713865,1147,0.0,0.0,41,2339641,0.0,1.0,0.17073,0,0.0,0.09756000000000001,0,-1,63,14,0,0,3252839.17,3252839.17,325022110,3,1,20161220,20161229,1
8461,713884,370,0.0,0.0,1,95480,0.0,1.0,1.0,0,0.0,1.0,0,-1,47,11,0,0,95480.0,124000.0,281314110,31,1,20161216,20161230,1
8462,713897,987,0.0,0.0,1,1760000,0.0,1.0,1.0,0,0.0,1.0,3,-1,64,41,1,0,1760000.0,1600000.0,531012000,28,1,20161219,20170630,1
8463,713899,987,0.0,0.0,1,1297500,0.0,1.0,1.0,0,0.0,1.0,3,-1,63,41,0,0,1297500.0,1297500.0,172312110,24,1,20161219,20171231,1
8464,713910,746,0.0,0.0,2,1649875,0.0,1.0,1.0,0,0.0,0.5,3,-1,47,11,0,0,2609750.0,2609750.0,471910000,28,1,20161220,20161231,1
8465,713916,1387,0.00072,0.0,153,192053,0.0,1.0,0.11110999999999999,0,0.0,0.07843,0,-1,13,11,1,0,216422.39,198554.02,262040110,11,1,20161219,20161231,1
8466,713916,1387,0.00072,0.0,153,192053,0.0,1.0,0.0915,0,0.0,0.07843,0,-1,13,11,1,0,216422.39,198554.02,262040190,11,1,20161219,20161231,1
