"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1407228,1639,0,0,16,1607946,0,1,1,0,0,0.125,3,31,0,0,299800.18,366478.62,"0",1
1436842,1639,0,0,16,1607946,0,1,1,0,0,0.0625,3,31,0,0,67077.59,107571.11,"0",1
1386481,2236,0,0,5,280572,0,1,1,0,0,0.4,3,13,0,0,135960.00,0.00,"0",1
1385677,2236,0,0,5,280572,0,1,1,0,0,0.2,3,13,0,0,82500.00,0.00,"0",1
1388253,2236,0,0,5,280572,0,1,1,0,0,0.2,3,13,0,0,655000.00,990000.00,"0",1
1388252,2236,0,0,5,280572,0,1,1,0,0,0.2,3,13,0,0,379000.00,594000.00,"0",1
1385678,2236,0,0,5,280572,0,1,1,0,0,0.4,3,13,0,0,150400.00,0.00,"0",1
1385681,2236,0,0,1,340000,0,1,1,0,0,1,3,31,0,0,340000.00,0.00,"0",1
1385689,613,0,0,1,349000,0,1,1,0,0,1,3,13,0,0,349000.00,0.00,"0",1
1385693,2236,0,0,4,401619,0,1,1,0,0,0.25,3,13,0,0,43880.00,0.00,"0",1
1401068,2236,0,0,4,401619,0,1,1,0,0,0.25,3,13,0,1,89108.00,155018.30,"0",1
1401065,2236,0,0,4,401619,0,1,1,0,0,0.25,3,13,0,1,139980.00,266953.24,"0",1
1386010,2236,0,0,4,401619,0,1,1,0,0,0.25,3,13,0,0,1333510.00,0.00,"0",1
1385696,2236,0,0,1,95000,0,1,1,0,0,1,3,13,0,0,95000.00,0.00,"0",1
1387637,27,0,0,10,963857,0,1,1,0,0,0.1,3,19,0,0,550000.00,550000.00,"0",1
1388857,146,0,0,10,963857,0,1,1,0,0,0.2,3,19,0,0,295000.00,410000.00,"0",1
1385760,613,0,0,1,88900,0,1,1,0,0,1,3,19,0,0,88900.00,0.00,"0",1
