,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,supType,orgForm,price_higher_pmp,price_too_low,price,pmp,okpd,cntr_result
3234,1429412,203,0.0,0.0,28,133051.0,0.0,1.0,1.0,0,0.0,0.07143,3,13,0,0,322379.41,322379.41,0,1
1208,1480250,28,0.0,0.0,1,150000.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,150000.0,165000.0,0,0
1167,1436729,445,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.07656,3,13,0,0,41570.0,59620.0,0,1
149,1435237,14,0.0,0.0,7,3816307.0,0.0,1.0,1.0,0,0.0,0.14286,3,13,0,0,12750487.25,17586879.0,0,0
595,1444687,57,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.054770000000000006,3,7,0,0,2005430.0,2005430.0,0,1
5140,1570414,6408,0.0,0.0,1,59882.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,1,59882.68,129743.68,212010241,0
5230,1397692,49,0.0,0.0,1,194000.0,0.0,1.0,1.0,0,0.0,1.0,3,5,0,0,194000.0,194000.0,0,1
3576,1537739,1922,0.0,0.0,1,92586.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,92586.24,0.0,0,0
5762,1594614,2,0.0,0.0,57,135849.0,0.0,1.0,0.01754,0,0.0,0.052629999999999996,3,13,0,0,510000.0,675782.74,106132115,0
4693,1562685,247,0.0,0.0,16,193854.0,0.0,1.0,0.0625,0,0.0,0.5,3,0,0,0,218105.0,275000.0,212024110,0
4961,1454798,2697,0.0,0.0,111,118175.0,0.0,1.0,1.0,0,0.0,0.25225,3,7,0,0,72075.74,72941.33,0,1
3286,1531538,46,0.0,0.0,77,136523.0,0.0,1.0,0.06494,0,0.0,0.09091,0,0,0,0,397121.52,397121.52,106132111,0
2096,1394566,1970,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.0549,1,0,0,0,465350.0,500000.0,0,1
3244,1531163,18,0.0,0.0,1,94248.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,1,94248.87,254726.33,869019110,0
17,1394430,716,0.00279,0.0,61,410296.0,0.0,1.0,1.0,0,0.0,0.016390000000000002,1,0,0,0,6212034.78,6243255.0,0,1
5177,1397382,630,0.00317,0.0,1,187644.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,187644.0,239902.0,0,1
3935,1423158,1258,0.0,0.00079,15,115951.0,0.0,1.0,1.0,0,0.0,0.13333,3,13,0,0,377730.5,411655.75,0,1
4513,1558480,215,0.0,0.0,10,1016559.0,0.0,1.0,0.2,0,0.0,0.2,0,0,0,0,956245.36,1402738.2,801012000,0
5902,1603679,52,0.0,0.0,43,272642.0,0.0,1.0,0.2093,0,0.0,0.04651,3,13,0,0,933807.5,938500.0,108112110,0
4750,1436222,211,0.0,0.0,56,190085.0,0.0,1.0,1.0,0,0.0,0.08929,3,13,0,0,363110.0,461353.33,0,1
1984,1497359,1661,0.0,0.0,19,227760.0,0.0,1.0,0.89474,0,0.0,0.10525999999999999,3,0,0,0,400276.8,421344.0,0,0
468,1454704,452,0.0,0.0,38,418749.0,0.0,1.0,1.0,0,0.0,0.18420999999999998,3,7,0,0,161756.0,175840.0,0,0
1166,1479204,16,0.0,0.0,72,300692.0,0.0,1.0,1.0,0,0.0,0.125,3,0,0,0,127742.0,168167.0,0,0
2147,1389282,49,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.33725,1,0,0,0,182524.0,0.0,0,1
1485,1427630,53,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.16151,3,13,0,0,178033.5,229680.0,0,1
1697,1489797,366,0.0,0.0,1,2252341.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,2252341.27,0.0,0,0
1559,1416991,19,0.0,0.0,16,255845.0,0.0,1.0,1.0,0,0.0,0.3125,3,19,0,0,494000.0,494171.0,0,1
101,1427500,2643,0.0,0.0,106,88534.0,0.0,1.0,1.0,0,0.0,0.0566,3,9,0,0,200508.0,200508.0,0,0
3885,1422598,96,0.0,0.0,17,931929.0,0.0,1.0,1.0,0,0.0,0.58824,3,5,0,0,1272000.0,1272000.0,0,1
4706,1396167,34,0.0,0.029410000000000002,5,55983.0,0.0,1.0,1.0,0,0.0,0.4,3,7,0,0,27900.0,28500.0,0,1
1363,1409561,76,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.17869000000000002,3,13,0,0,92764.0,115080.21,0,1
5614,1590804,159,0.0,0.0,41,251270.0,0.0,1.0,0.8292700000000001,0,0.0,0.21950999999999998,3,13,0,0,67182.4,67520.0,12212000,0
1732,1490642,187,0.0,0.0,2,61177.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,0,56350.0,0.0,0,0
647,1460963,236,0.0,0.0,3,4306853.0,0.0,1.0,1.0,0,0.0,0.33333,3,0,0,0,1375041.16,1809265.0,0,0
1090,1447940,5428,0.0,0.0,209,317740.0,0.0,1.0,1.0,0,0.0,0.02392,3,13,0,0,1334926.2,1341650.0,0,1
5611,1413541,113,0.0,0.0,12,80522.0,0.0,1.0,1.0,0,0.0,0.33333,3,26,0,1,100000.0,166950.0,0,1
3761,1540549,41,0.07317,0.0,6,1158417.0,0.0,1.0,1.0,0,0.66667,0.33333,3,0,0,0,1440545.66,0.0,0,0
2167,1501922,773,0.0,0.0,4,329221.0,0.0,1.0,0.25,0,0.0,0.5,2,8,0,0,437483.6,499996.4,11341110,0
5743,1594614,2,0.0,0.0,57,135849.0,0.0,1.0,0.01754,0,0.0,0.052629999999999996,3,13,0,0,510000.0,675782.74,103925110,0
2799,1419151,109,0.0,0.0,2,150250.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,0,152500.0,162667.0,0,1
5954,1402236,544,0.0,0.0,86,130775.0,0.0,1.0,1.0,0,0.0,0.17442,3,13,0,0,79225.6,96031.2,0,1
1459,1428775,1970,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.01031,3,13,0,0,1408427.47,1415505.0,0,1
1608,1487878,32,0.0,0.0,2,181417.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,260000.0,262717.3,0,0
2227,1503595,153,0.0,0.0,4,420070.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,164592.48,169683.0,0,0
99,1427306,43,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.20275,3,13,0,0,110240.0,176792.6,0,0
5682,1420863,2256,0.0,0.0,57,163285.0,0.0,1.0,1.0,0,0.0,0.08772,3,13,0,0,25416.0,38570.0,0,1
4850,1564570,179,0.0,0.0,11,981375.0,0.0,1.0,0.18182,0,0.0,0.36364,0,0,0,0,799920.0,799920.0,421110120,0
5884,1427518,201,0.0,0.0,3,11510388.0,0.0,1.0,1.0,0,0.0,0.66667,3,7,0,0,15920000.0,16000000.0,0,1
2157,1501377,366,0.0,0.0,4,71807.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,109982.54,109982.54,0,0
220,1386529,630,0.00317,0.0,1,78000.0,0.0,1.0,1.0,0,0.0,1.0,3,7,0,1,78000.0,136579.0,0,1
5651,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.048780000000000004,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,11349110,0
3484,1397047,49,0.0,0.0,38,98779.0,0.0,1.0,1.0,0,0.0,0.13158,3,13,0,0,35960.0,39000.0,0,1
5781,1594614,2,0.0,0.0,57,135849.0,0.0,1.0,0.01754,0,0.0,0.052629999999999996,3,13,0,0,510000.0,675782.74,108610612,0
1626,1488237,752,0.0,0.0,625,259955.0,0.0,0.9648,0.8384,0,0.0,0.0352,3,0,0,0,471300.0,618300.0,0,0
1036,1430346,26,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.10475999999999999,3,13,0,0,197500.0,198420.0,0,1
1807,1492152,871,0.0,0.0,253,186068.0,0.0,1.0,1.0,0,0.0,0.09486,3,0,0,0,388884.9,0.0,0,0
5706,1593211,61,0.016390000000000002,0.0,2,2339015.0,0.0,1.0,0.5,0,0.0,0.5,3,13,0,0,4171031.04,5636528.42,421120000,0
3814,1392714,716,0.00279,0.0,12,513921.0,0.0,1.0,1.0,0,0.0,0.41667,1,0,0,0,606786.4,609930.81,0,1
586,1396160,34,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.16784000000000002,3,7,0,0,195840.0,195840.0,0,1
2150,1389302,43,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.32941,1,0,0,0,181560.0,0.0,0,1
5549,1412627,452,0.0,0.0,23,194843.0,0.0,1.0,1.0,0,0.0,0.17390999999999998,3,7,0,0,40800.0,48000.0,0,1
1959,1392781,176,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.22353,1,0,0,0,292220.0,295300.0,0,1
1043,1418917,1970,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.12380999999999999,3,13,0,0,219965.0,320864.0,0,1
1962,1413548,85,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.26275,1,0,0,0,231061.73,234341.51,0,1
5801,1416941,1771,0.0,0.0,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.14444,3,13,0,0,180700.0,188660.0,0,1
31,1388113,796,0.00126,0.0,61,410296.0,0.0,1.0,1.0,0,0.0,0.2459,1,0,0,0,79500.0,97500.0,0,1
2407,1398712,1017,0.0,0.0,2,286457.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,343749.0,345000.0,0,1
3037,1525058,71,0.0,0.0,141,250317.0,0.0,1.0,0.007090000000000001,0,0.0,0.11348,0,0,0,0,119385.07,119985.0,12111000,0
2439,1511348,1017,0.0,0.0,5,346973.0,0.0,0.4,0.4,0,0.0,0.2,0,45,0,0,16667.0,16667.0,0,0
5125,1415999,376,0.0,0.0,9,117600.0,0.0,1.0,1.0,0,0.0,0.22221999999999997,3,34,0,0,103500.0,103980.0,0,1
2547,1414197,5428,0.0,0.0,42,162352.0,0.0,1.0,1.0,0,0.0,0.16667,3,13,0,0,211485.0,223912.5,0,1
4910,1433740,6408,0.0,0.0,111,118175.0,0.0,1.0,1.0,0,0.0,0.20720999999999998,3,7,0,0,59463.25,64433.25,0,1
119,1430545,456,0.0021899999999999997,0.0,24,305119.0,0.0,1.0,1.0,0,0.0,0.08333,3,13,0,0,201241.48,202258.96,0,0
1068,1475973,2236,0.0,0.0,1,421883.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,1,421883.88,788568.0,0,0
986,1405101,5428,0.0,0.0,105,123589.0,0.0,1.0,1.0,0,0.0,0.11429,3,13,0,0,258450.0,335595.0,0,1
2174,1501981,1458,0.0,0.0,198,226410.0,0.0,1.0,0.9798,0,0.0,0.20202,3,0,0,0,239316.45,385994.25,0,0
3458,1399661,955,0.0,0.0,3,123289.0,0.0,1.0,1.0,0,0.0,0.33333,3,8,0,0,103210.0,115328.67,0,1
4336,1556294,52,0.0,0.0,16,457855.0,0.0,1.0,0.125,0,0.0,0.125,0,0,0,0,246857.6,289380.0,103916000,0
2448,1430559,1677,0.0,0.0,39,1043352.0,0.0,1.0,1.0,0,0.0,0.07692,3,7,0,0,3686031.12,4141608.0,0,1
850,1467076,82,0.0,0.0,1,660000.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,660000.0,660000.0,0,0
2388,1509744,1677,0.0,0.0,7,146674.0,0.0,1.0,1.0,0,0.0,0.14286,0,45,0,0,283782.44,410878.15,0,0
4379,1403008,122,0.0,0.0,4,99000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,99000.0,99000.0,0,1
2190,1434441,54,0.0,0.0,99,141240.0,0.0,1.0,1.0,0,0.0,0.26263000000000003,1,0,0,0,208432.0,311500.0,0,1
1511,1486573,1732,0.0,0.0,99,181556.0,0.0,0.9899,1.0,0,0.0,0.060610000000000004,3,0,0,0,126114.0,126750.0,0,0
700,1462620,357,0.0028,0.0,20,2673252.0,0.0,1.0,1.0,0,0.0,0.15,3,0,0,0,851718.0,851718.0,0,0
1384,1427583,1211,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.061860000000000005,3,13,0,0,32208.0,41078.4,0,1
1932,1409073,43,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.047060000000000005,1,0,0,0,63885.0,74600.15,0,1
3901,1426751,92,0.0,0.0,3,730166.0,0.0,1.0,1.0,0,0.0,0.66667,3,13,0,0,299500.0,299987.86,0,1
3773,1540730,5428,0.0,0.0,6,76836.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,13236.0,0.0,0,0
4554,1453860,31,0.0,0.0,20,227252.0,0.0,1.0,1.0,0,0.0,0.25,3,31,0,0,259875.0,259875.0,0,1
304,1448279,648,0.0,0.0,17,281267.0,0.0,1.0,1.0,0,0.0,0.35294000000000003,1,0,0,1,179000.0,314400.0,0,0
5400,1578147,135,0.0,0.0,47,90307.0,0.0,1.0,0.02128,0,0.0,0.23404,3,13,0,0,70514.14,75015.1,107212130,0
4113,1549492,1661,0.0,0.0,18,158585.0,0.0,1.0,0.8333299999999999,0,0.0,0.22221999999999997,0,0,0,0,112130.0,149420.53,0,0
1669,1489354,366,0.0,0.0,1,750114.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,750114.0,0.0,0,0
3315,1532106,188,0.0,0.0,9,2995785.0,0.0,1.0,0.11110999999999999,0,0.0,0.11110999999999999,0,0,0,0,6777134.68,7558471.42,432212190,0
3060,1525662,2643,0.0,0.0,5,55281.0,0.0,1.0,1.0,0,0.0,0.4,0,0,0,1,24315.05,60099.0,0,0
4783,1563737,150,0.0,0.0,2,56307.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,82195.16,123601.75,105111110,0
5474,1458677,275,0.0,0.0,53,1763850.0,0.0,1.0,1.0,0,0.0,0.13208,3,31,0,0,495622.0,495622.0,0,1
759,1431847,25,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.17845,3,7,0,0,210315.0,210315.0,0,1
1928,1422763,111,0.0,0.0,2,185000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,170000.0,175000.0,0,1
4601,1560738,773,0.0,0.0,49,149362.0,0.0,1.0,0.04082,0,0.0,0.26531,0,0,0,0,287205.79,396013.0,106111000,0
1418,1485568,19,0.0,0.0,39,241214.0,0.0,1.0,1.0,0,0.0,0.12821,3,0,0,0,618342.5,621487.0,0,0
4132,1550176,741,0.0,0.0,141,250317.0,0.0,1.0,0.87234,0,0.0,0.07801,0,0,0,0,44577.49,49257.0,0,0
4181,1393844,95,0.0,0.0,2,277750.0,0.0,1.0,1.0,0,0.0,0.5,1,0,0,0,530000.0,530000.0,0,1
1275,1482313,111,0.0,0.0,1,39500.0,0.0,1.0,1.0,0,0.0,1.0,1,0,0,0,39500.0,40000.0,0,0
3913,1413907,39,0.0,0.0,18,209631.0,0.0,1.0,1.0,0,0.0,0.055560000000000005,1,0,0,0,496202.0,499016.0,0,1
5780,1594863,262,0.0,0.0,90,132106.0,0.0,1.0,0.01111,0,0.0,0.07778,3,13,0,1,13750.0,31800.0,212010181,1
5459,1582859,27,0.0,0.0,18,277622.0,0.0,1.0,0.16667,0,0.0,0.11110999999999999,3,13,0,0,939127.55,953429.0,103916000,0
2638,1516136,1168,0.0,0.0,18,95599.0,0.0,1.0,0.88889,0,0.0,0.055560000000000005,0,0,1,0,120353.82,115268.91,0,0
3115,1527452,82,0.0,0.0,4,2962812.0,0.0,1.0,1.0,0,0.0,0.5,3,48,0,0,4741050.0,5790000.0,0,0
4819,1564028,135,0.0,0.0,98,145738.0,0.0,1.0,0.0102,0,0.0,0.09183999999999999,0,0,0,0,29323.8,31240.0,108222136,0
3704,1539814,29,0.034480000000000004,0.0,20,1206834.0,0.0,1.0,1.0,0,0.1,0.3,3,0,0,0,540958.72,0.0,0,0
4753,1442133,164,0.0,0.0,56,190085.0,0.0,1.0,1.0,0,0.0,0.08929,3,13,0,0,73530.0,88302.0,0,1
1617,1488031,509,0.0,0.0,17,784533.0,0.0,1.0,1.0,0,0.0,0.41176,3,0,0,0,677953.2,681360.0,0,0
1188,1479921,35,0.0,0.0,1,198300.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,198300.0,238034.0,0,0
1815,1387840,753,0.00133,0.0,3,425066.0,0.0,1.0,1.0,0,0.0,0.66667,3,24,0,0,486700.0,500000.0,0,1
483,1455242,1677,0.0,0.0,149,146412.0,0.0,1.0,1.0,0,0.0,0.11409000000000001,3,13,0,0,68800.0,68866.0,0,0
5777,1411875,1211,0.0,0.0,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.02222,3,13,0,1,8182.4,17400.7,0,1
1583,1390866,61,0.0,0.0,26,90600.0,0.0,1.0,1.0,0,0.0,0.26923,3,13,0,0,49275.0,54000.0,0,1
5421,1581057,77,0.0,0.0,2,264963.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,191763.42,255750.0,812110000,0
1562,1416859,1639,0.0,0.0,10,1048988.0,0.0,1.0,1.0,0,0.0,0.1,3,13,0,0,350900.0,0.0,0,1
1607,1387260,1771,0.0,0.0,1,499800.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,499800.0,499900.0,0,1
3944,1393125,199,0.0,0.0,5,265824.0,0.0,1.0,1.0,0,0.0,0.8,3,13,0,0,235005.64,252774.0,0,1
2825,1457745,1922,0.0,0.0,34,479801.0,0.0,1.0,1.0,0,0.0,0.23529,3,13,0,0,292800.0,294000.0,0,1
4094,1548768,773,0.0,0.0,9,308158.0,0.0,1.0,0.22221999999999997,0,0.0,0.33333,0,0,0,0,150000.0,157251.3,0,0
47,1411015,36,0.0,0.0,32,1108463.0,0.0,1.0,1.0,0,0.0,0.0625,3,31,0,0,1199872.0,1220800.0,0,0
2701,1517270,174,0.0,0.0,198,226410.0,0.0,1.0,0.9798,0,0.0,0.0404,3,0,0,0,24556.7,24680.1,0,0
267,1421532,37,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.2093,3,7,0,0,358155.0,0.0,0,1
2517,1513486,179,0.0055899999999999995,0.0,2,150330.0,0.0,1.0,1.0,0,0.0,0.5,3,145,0,0,126382.6,129623.2,0,0
4950,1566158,876,0.0,0.0,35,209883.0,0.0,1.0,0.057139999999999996,0,0.0,0.14286,0,0,0,0,317900.0,498736.0,257330299,0
1534,1409531,35,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.09622,3,13,0,0,59130.0,94578.7,0,1
613,1459791,8,0.0,0.0,3,201483.0,0.0,1.0,1.0,0,0.0,0.33333,3,13,0,0,235800.0,235978.76,0,0
4064,1548125,1677,0.0,0.0,8,128675.0,0.0,1.0,0.125,0,0.0,0.25,2,8,0,0,199999.92,200000.0,331218000,0
5926,1400006,1970,0.0,0.0,4,88473.0,0.0,1.0,1.0,0,0.0,0.25,3,13,0,0,138583.0,143730.0,0,1
5049,1568407,85,0.0,0.0,19,143412.0,0.0,1.0,0.052629999999999996,0,0.0,0.31579,0,0,0,0,85255.46,115993.87,101111110,0
5841,1430831,5428,0.0,0.0,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.17778,3,13,0,0,73150.0,75533.5,0,1
1006,1472978,125,0.0,0.0,57,706828.0,0.0,1.0,1.0,0,0.0,0.052629999999999996,3,0,0,0,1772842.5,2085697.2,0,0
3537,1391956,85,0.0,0.0,13,102786.0,0.0,1.0,1.0,0,0.0,0.15385,3,8,0,0,87645.5,0.0,0,1
3387,1533294,420,0.0,0.0,11,207790.0,0.0,1.0,0.18182,0,0.0,0.18182,3,8,0,0,140612.0,142518.04,0,0
2493,1430174,2236,0.0,0.0,7,305422.0,0.0,1.0,1.0,0,0.0,0.14286,3,13,0,0,143276.0,143488.79,0,1
245,1444427,1771,0.0,0.0,358,74359.0,0.0,1.0,1.0,0,0.0,0.058660000000000004,3,13,0,0,253390.0,396093.0,0,0
2319,1507059,1200,0.0,0.0,135,155415.0,0.0,1.0,1.0,0,0.0,0.06667000000000001,0,45,0,0,376766.7,378660.0,0,0
5061,1436180,812,0.0,0.00246,10,2752354.0,0.0,1.0,1.0,0,0.0,0.3,3,7,0,0,983974.0,983974.0,0,1
3589,1406356,1922,0.0,0.0,18,103011.0,0.0,1.0,1.0,0,0.0,0.11110999999999999,3,13,0,0,164930.0,248808.33,0,1
1935,1496194,2697,0.0,0.0,3,466450.0,0.0,1.0,1.0,0,0.0,0.66667,3,0,0,0,596537.74,692451.0,0,0
3575,1392213,396,0.0,0.0,3,27137.0,0.0,1.0,1.0,0,0.0,0.33333,3,13,0,0,42476.4,42476.4,0,1
1883,1494487,1213,0.00082,0.0,6,232333.0,0.0,1.0,1.0,0,0.0,0.16667,3,0,0,0,35512.15,35512.15,0,0
3396,1391550,201,0.0,0.0,2,246463.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,202926.0,217000.0,0,1
3307,1531815,744,0.0,0.0,2,84150.0,0.0,1.0,0.5,0,0.0,0.5,2,8,0,0,107000.0,111700.0,452011000,0
5092,1402616,13,0.0,0.0,11,352923.0,0.0,1.0,1.0,0,0.0,0.72727,3,31,0,0,430000.0,483600.0,0,1
5093,1402619,13,0.0,0.0,11,352923.0,0.0,1.0,1.0,0,0.0,0.72727,3,31,0,0,440000.0,483600.0,0,1
379,1452221,108,0.0,0.0,291,196459.0,0.0,1.0,1.0,0,0.0,0.07904,3,13,0,0,457855.92,535504.0,0,0
2377,1509471,71,0.0,0.0,7,245599.0,0.0,1.0,1.0,0,0.0,0.14286,2,8,0,0,352000.0,365000.0,0,0
2960,1523643,1101,0.0,0.0,22,119794.0,0.0,1.0,1.0,0,0.0,0.04545,3,0,0,1,313549.46,587849.2,0,0
3637,1392444,5428,0.0,0.0,2,1454667.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,153591.0,0.0,0,1
4614,1434345,170,0.0,0.0,11,236873.0,0.0,1.0,1.0,0,0.0,0.18182,3,13,0,0,46700.0,48402.42,0,1
2963,1523720,1677,0.0,0.0,712,146609.0,0.0,0.9971899999999999,0.97331,0,0.0,0.0941,3,0,0,0,30546.0,30546.0,0,0
4496,1398606,52,0.0,0.0,9,339730.0,0.0,1.0,1.0,0,0.0,0.22221999999999997,3,13,0,0,238100.0,240000.0,0,1
2021,1417871,56,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.2,1,0,0,0,314843.0,359570.0,0,1
4250,1553849,365,0.0,0.0,1,147000.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,147000.0,165000.0,869019190,0
4958,1452096,5428,0.0,0.0,111,118175.0,0.0,1.0,1.0,0,0.0,0.18919,3,7,0,0,122927.2,125107.6,0,1
2929,1522987,871,0.0,0.0,263,116077.0,0.0,1.0,0.5665399999999999,0,0.0,0.04943,2,8,0,0,432108.0,434280.29,0,0
396,1452874,1258,0.0,0.00079,7,347093.0,0.0,1.0,1.0,0,0.0,0.14286,1,0,0,0,118036.0,178250.0,0,0
4492,1397089,1200,0.0,0.0,2,50140.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,49400.0,53812.4,0,1
295,1425202,2697,0.0,0.0,35,583907.0,0.0,1.0,1.0,0,0.0,0.11429,3,7,0,0,79302.2,87606.0,0,1
4075,1548223,741,0.0,0.0,28,51925.0,0.0,1.0,0.07143,0,0.0,0.035710000000000006,3,0,0,0,138428.0,140653.5,212010148,0
4640,1561420,357,0.0,0.0,8,328192.0,0.0,1.0,0.625,0,0.0,0.125,0,0,0,0,1272112.96,1272112.96,869015000,0
1002,1472873,42,0.0,0.0,1,350810.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,350810.0,493626.71,0,0
5825,1601335,192,0.00521,0.0,1,44990.0,0.0,1.0,1.0,0,0.0,1.0,0,13,0,0,44990.0,44993.4,439970000,0
1843,1411035,32,0.0,0.0,32,1108463.0,0.0,1.0,1.0,0,0.0,0.0625,3,31,0,0,1312360.0,1335250.0,0,1
5849,1435422,1258,0.0,0.00079,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.11110999999999999,3,13,0,0,28480.0,30344.8,0,1
256,1393491,37,0.0,0.0,43,200380.0,0.0,1.0,1.0,0,0.0,0.11628,3,7,0,0,458125.0,0.0,0,1
3299,1485194,46,0.0,0.0,21,686908.0,0.0,1.0,1.0,0,0.0,0.2381,1,0,0,0,168884.0,168884.0,0,1
1851,1493532,325,0.0,0.0,2,33978.0,0.0,1.0,1.0,0,0.0,0.5,3,0,0,0,15390.0,0.0,0,0
518,1456106,456,0.0021899999999999997,0.0,15,489602.0,0.0,1.0,1.0,0,0.0,0.2,3,13,0,0,866066.6,892912.45,0,0
5855,1407009,65,0.0,0.0,10,75935.0,0.0,1.0,1.0,0,0.0,0.2,3,19,0,0,19700.0,25611.0,0,1
1971,1496922,2398,0.0,0.0,17,188082.0,0.0,1.0,1.0,0,0.0,0.11765,0,0,0,0,12400.0,15333.0,0,0
3532,1536657,138,0.0,0.0,3,460009.0,0.0,1.0,1.0,0,0.0,0.66667,3,0,0,0,516014.0,516014.0,0,0
1996,1391834,13,0.0,0.0,255,196026.0,0.0,1.0,1.0,0,0.0,0.22745,1,0,0,0,129940.0,139920.0,0,1
1178,1479669,2697,0.0,0.0,87,1114722.0,0.0,1.0,1.0,0,0.0,0.06897,3,0,0,0,260580.1,275748.0,0,0
1498,1486475,28,0.0,0.0,12,211627.0,0.0,1.0,1.0,0,0.0,0.16667,3,0,0,0,335813.0,407623.3,0,0
5019,1396866,365,0.0,0.0,16,14192.0,0.0,1.0,1.0,0,0.0,0.3125,3,13,0,0,7600.0,8000.0,0,1
4415,1557114,1661,0.0,0.0,190,151049.0,0.0,1.0,0.05789,0,0.0,0.12632000000000002,0,0,0,1,103714.01,482396.2,212010121,0
1413,1485557,24,0.0,0.0,72,300692.0,0.0,1.0,1.0,0,0.0,0.09722,3,0,0,0,71792.0,108136.0,0,0
906,1390801,50,0.0,0.0,116,83683.0,0.0,1.0,1.0,0,0.0,0.017240000000000002,3,13,0,0,6000.0,6360.0,0,1
4071,1399497,419,0.0,0.0,66,253836.0,0.0,1.0,1.0,0,0.0,0.16667,3,13,0,0,221000.0,223000.0,0,1
3813,1541604,1677,0.0,0.0,7,76444.0,0.0,1.0,1.0,0,0.0,0.14286,3,0,0,0,86880.0,0.0,0,0
3101,1527066,2643,0.0,0.0,11,400654.0,0.0,1.0,0.63636,0,0.0,0.18182,2,8,0,0,100000.0,100000.0,0,0
2913,1522668,325,0.0,0.0,1,232090.0,0.0,1.0,1.0,0,0.0,1.0,3,0,0,0,232090.96,299472.2,0,0
4253,1554109,1017,0.0,0.0,7,332412.0,0.0,1.0,0.28570999999999996,0,0.0,0.28570999999999996,0,47,0,0,23000.0,23000.0,521019000,0
5797,1422863,1258,0.0,0.00079,90,132106.0,0.0,1.0,0.9888899999999999,0,0.0,0.12222000000000001,3,13,0,0,98166.0,98747.01,0,1
5408,1407161,6408,0.0,0.0,62,596030.0,0.0,1.0,1.0,0,0.0,0.06452000000000001,3,7,0,0,528521.3,528521.3,0,1
5547,1589808,159,0.0,0.0,33,57384.0,0.0,1.0,0.0303,0,0.0,0.060610000000000004,3,13,0,0,2497.2,3354.14,106132115,0
3467,1534755,1213,0.00082,0.0,1,142000.0,0.0,1.0,1.0,0,0.0,1.0,0,0,0,0,142000.0,226237.4,172313143,0
