"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1393278,630,0.00317,0,16,255845,0,1,1,0,0,0.3125,3,19,0,0,48918.08,48919.00,"0",1
1392809,613,0,0,2,11025,0,1,1,0,0,0.5,1,0,0,0,9450.00,11000.00,"0",1
1394769,662,0,0,4,305873,0,1,1,0,0,0.5,3,13,0,0,234134.95,250000.00,"0",1
1393498,117,0,0,1,398000,0,1,1,0,0,1,3,13,0,0,398000.00,412000.00,"0",1
1393473,117,0,0,19,496881,0,1,1,0,0,0.05263,3,13,0,0,228000.00,234000.00,"0",1
1393229,598,0,0,2,26000,0,1,1,0,0,1,1,0,0,0,24000.00,24000.00,"0",1
1393238,598,0,0,7,51927,0,1,1,0,0,0.14286,1,0,0,0,28000.00,28000.00,"0",1
1393204,598,0,0,3,30666,0,1,1,0,0,0.33333,1,0,0,0,28000.00,28000.00,"0",1
1393221,598,0,0,7,51927,0,1,1,0,0,0.14286,1,0,0,0,28000.00,28000.00,"0",1
1393224,598,0,0,6,52082,0,1,1,0,0,0.33333,1,0,0,0,40000.00,40000.00,"0",1
1393227,598,0,0,7,48326,0,1,1,0,0,0.28571,1,0,0,0,36000.00,36000.00,"0",1
1393375,157,0,0,3,138097,0,1,0.33333,0,0,0.66667,3,13,0,0,172010.00,175000.00,"0",1
1394701,177,0,0,1,3895,0,1,1,0,0,1,3,38,0,0,3895.45,4000.00,"0",1
1393355,1017,0,0,6,128080,0,1,1,0,0,0.33333,3,13,0,0,207962.00,249000.00,"0",1
1393435,955,0,0,2,47556,0,1,1,0,0,0.5,3,13,0,0,74455.00,76100.00,"0",1
1394034,120,0,0,2,272480,0,1,1,0,0,1,3,19,0,0,297230.00,297230.00,"0",1
1393338,613,0,0,2,86917,0,1,1,0,0,0.5,3,13,0,0,138000.00,168000.00,"0",1
